totusjh,totpot,totusjz,absnjzh,savncpp,usflux,meanpot,r_value,meanshr,meangam,meangbt,meangbz,meangbh,meanjzh,meanjzd,meanalp,date
254.0565586577869,3.880087228876162e+22,3642551552933.126,20.84132899095376,1739707475203.2676,1.356955145492467e+21,10741.379733687512,0.0,33.73454724249538,38.601548685394214,151.53283562820226,12.092088703710518,83.39174224901089,-0.007662253305497705,1.22464148154796,-0.013136171263062414,2013-10-18T01:58:15.700
280.9362005765899,4.353338878448914e+22,4717667370220.894,34.03884568647357,3044346815424.1357,1.5525827330294678e+21,7910.248506070002,0.0,31.539235091082052,36.21434817394565,135.9978590334665,16.123735276911532,68.96667656836445,-0.008214007163724318,1.4065914817226215,-0.01829119490589609,2013-10-18T02:10:15.700
305.2103221498348,4.342128639055101e+22,5269227028812.674,4.218660985342173,3659787141023.8394,1.752158775330875e+21,7115.487416091322,0.0,31.6314542348847,35.25691097072676,140.54390257459195,17.870959084079285,69.56708414509109,-0.0009180981469732694,1.524952699620334,-0.002087435370838561,2013-10-18T02:22:15.700
231.61172975492522,3.568238365431866e+22,3735471652098.6616,16.81499955877077,3496709906867.091,1.3698644929681228e+21,9551.500957607475,0.0,33.7632093063387,38.23106031231394,143.83616910995343,11.930516488972819,80.22391264379145,-0.005977603824660778,2.379954571841639,-0.011808676158171213,2013-10-18T02:34:15.700
256.10344935249196,3.420033571174159e+22,4137752368714.5605,47.44776961380711,3233980315506.8066,1.4606753284801949e+21,7768.448687979989,0.0,31.08017610135186,35.900047039563596,138.68281366999713,12.814012768107032,73.69993143190277,-0.0143130526738483,1.791020013841964,-0.030934822870484772,2013-10-18T02:46:15.700
295.4071425916775,4.442379490558719e+22,4999823597765.163,40.864555162762144,3104495779826.947,1.7694332219619245e+21,8002.521463038921,0.0,34.028854654428166,39.01287353525425,135.7898557526446,16.26304064019508,73.4162564189494,-0.009778548734807883,1.4219363471558344,-0.021936693762922663,2013-10-18T02:58:15.700
254.81226549528483,3.999538975581051e+22,4101864773466.967,42.20820901973037,2864489714590.309,1.3414526474934454e+21,9714.839497929896,0.0,35.13983563590088,40.58888013909241,143.98249443339859,13.110996059775452,81.71192050818968,-0.013615551296687217,1.371712290662194,-0.027251302268325738,2013-10-18T03:10:15.700
270.22218912738776,4.2520010002689335e+22,4513614608451.366,54.45554132472248,3486326735912.157,1.434891657457016e+21,9447.332516395612,0.0,35.609440140627015,39.99710019853761,139.34297804256042,14.199295646866915,80.47061585576787,-0.01606832142954337,1.548401790726518,-0.033290203216462935,2013-10-18T03:22:15.800
249.42807956423056,3.5917293878750707e+22,3974731649345.935,38.092259637490926,2404437710669.917,1.204157217747009e+21,9149.274169017239,0.0,33.32693519822389,38.091557842254204,145.67280521583683,12.286798293989738,79.97538273053587,-0.012886420716336578,1.5572472202767815,-0.024754666540457528,2013-10-18T03:34:15.800
248.6362488995276,3.6731892990594542e+22,3989005079826.421,42.93162384748258,2699654340347.4663,1.271942569562054e+21,8791.683833602681,0.0,35.2488547763808,39.739333038935676,141.8897412078564,12.500984738725549,77.65965142848518,-0.013646415717572339,1.6428322774385558,-0.02758574326014932,2013-10-18T03:46:15.800
248.95566407949178,3.600648289827882e+22,4020381637464.016,18.191515804788914,2525718093844.603,1.2938143020311553e+21,8684.30793338355,0.0,37.12276843568323,40.833024241887166,144.8403052688081,12.8519319832119,83.09896732894501,-0.005826878861239242,1.5487863836855902,-0.012394837974679824,2013-10-18T03:58:15.800
255.51040872769462,3.7654178674160156e+22,4139200635332.416,37.250678834144495,3079453405340.345,1.3347532773514378e+21,8552.973754142999,0.0,33.62373991135454,39.474109744717566,140.0699301016508,12.763897632165374,79.17413850151783,-0.011237007189787178,1.7783861657207543,-0.02257844124736884,2013-10-18T04:10:15.800
281.50009213579796,4.2714720272100515e+22,4826954502349.859,52.34283649587691,3993362346871.9287,1.2763923181950547e+21,9377.150138197301,0.0,32.291829729367585,35.905438552489656,145.2598922946068,13.47031253904577,80.75700324252787,-0.015260302185386853,2.228832195114068,-0.03030193433538863,2013-10-18T04:22:15.800
270.268380504069,3.854290978731218e+22,4420878486885.146,58.22387311272015,3464801985285.226,1.2979406489268655e+21,8147.756586299794,0.0,32.64268236798759,37.258891282617675,135.96515076930228,13.29774675117911,74.91295855360632,-0.01634583748251548,1.7846300248088538,-0.033749011131622854,2013-10-18T04:34:15.800
278.99787425407914,4.229310822324213e+22,5099648134180.866,46.754176357211335,3714578992828.4053,1.36885006648064e+21,7433.743566117845,0.0,30.356192400967206,34.033865897002485,127.63150093403864,14.726418858929962,67.68503995813109,-0.010916221423584248,1.6599245215427056,-0.02627720662000778,2013-10-18T04:46:15.800
263.00299541598287,4.2308322873738355e+22,4328905599405.471,31.62388381270913,3743661594204.04,1.3162553875351924e+21,9823.501093515491,0.0,35.11325515522039,41.60594650638103,142.88337701214348,11.724955827865971,85.18264996082036,-0.009751428866083605,2.209919268469799,-0.021142239939204614,2013-10-18T04:58:15.800
255.91162720310703,3.916471196874847e+22,4559678659691.55,25.519552794616825,5021846674333.352,1.412147413070567e+21,7452.746461314407,0.0,33.8842478445002,39.858458709840235,128.1829913441233,13.138955451698392,72.63619074765847,-0.0064492172844621744,2.429536040678617,-0.016348338943117956,2013-10-18T05:10:15.800
248.4730692007867,3.841451191129583e+22,4223043339808.2046,36.90806960855603,2814774413106.437,1.382922660879027e+21,8205.851262825274,0.0,33.97738438583858,39.996618012278496,135.44468782596593,12.117768051263972,77.53335453256119,-0.010470374357037173,1.5286573378437176,-0.02432325609062922,2013-10-18T05:22:15.800
248.39429956792486,3.6910446028930316e+22,4143475364628.6367,44.39865558108612,3311384966046.288,1.1579456121466147e+21,8181.655304852267,0.0,33.511183672546636,38.040188103325036,130.80004242642815,11.299104645586251,75.26057787589625,-0.01306996043011072,1.866122410017883,-0.03047800460337328,2013-10-18T05:34:15.800
263.24170041813124,3.6035319567204533e+22,4384254146176.347,36.17737080057197,3740683324293.598,1.1786005571396342e+21,7477.025969880038,0.0,33.09140976652241,38.57246750885707,130.80640500921672,12.46002814497811,72.56895070890313,-0.009968964122505366,1.9732902442388205,-0.02361758816651958,2013-10-18T05:46:15.800
396.5187666291118,7.504509931332219e+22,6682259238707.649,22.630108730586382,3643170584536.0537,2.0245106815372398e+21,11310.64517339723,0.0,37.28349219856138,41.077371572501406,136.83706518594607,18.41661905769756,79.26213965707764,-0.004529645462487266,1.3960006221959116,-0.0100452267045278,2013-10-18T05:58:15.800
235.30835465187548,3.472475185269912e+22,4041367758832.3604,45.60264553731451,3622895693264.5156,1.0023504112350155e+21,8589.778487196934,0.0,35.437091593398684,39.93064073383652,139.97307326640984,10.90356816699748,75.11822303375094,-0.014981158192284662,2.278462389988808,-0.0375303579266318,2013-10-18T06:10:15.800
220.13983528014845,3.1147753648113565e+22,3760224515985.1157,49.515898213915236,3622214762785.683,1.0343083593021566e+21,7394.025568359806,0.0,34.728051814199,40.56801965413695,133.41371358779506,10.379819121533217,71.87935257325152,-0.015610308390263315,2.1861220110483264,-0.038175755682526166,2013-10-18T06:22:15.800
225.43519491058333,3.1189790058921494e+22,3785380475710.3667,58.7059239711443,2643348985094.6025,9.443207813993086e+20,8345.951444392678,0.0,37.03657650286652,41.999347586931826,136.1677357472316,9.41340750630397,77.46167358944449,-0.020862090963448578,1.7787109685183236,-0.05005197159256965,2013-10-18T06:34:15.800
223.95905304027303,2.8074896033401346e+22,3932590626837.3843,42.92620713482271,4193250090091.175,9.644605836455653e+20,6460.89006054378,0.0,33.18735370815245,37.77166275961445,123.58358100072769,10.332688725106491,66.96283211562205,-0.013119256459297894,2.453456042093292,-0.03155557106777232,2013-10-18T06:46:15.800
196.5112338919343,2.498331769777853e+22,3397674321088.8135,55.508631588418226,3833659199955.6313,8.70139139975738e+20,6788.9251907476755,0.0,33.792891412409915,39.14135572718197,131.6971156456995,9.503911629531379,72.21141085700697,-0.020031985416246203,2.6486361517096824,-0.0459278000025962,2013-10-18T06:58:15.800
193.12276422139905,2.2878242596478144e+22,3082789139267.047,57.321217283852036,3428112987204.531,8.196338711247841e+20,6806.408795551834,0.0,30.95139204147045,36.24248961125985,140.6757732164789,9.26335989968726,74.76293466917684,-0.0226476559793963,2.5930658010883376,-0.04511300701937467,2013-10-18T07:10:15.800
226.73721891552736,3.151573859779656e+22,3927128637011.122,54.281118360025694,3536261236535.7646,1.078244056137857e+21,7469.605561135497,0.0,35.01637702839108,40.92079557748004,132.92792122008265,11.44147519563609,73.32095924181776,-0.017085652615683254,2.130999245572808,-0.03965675732093034,2013-10-18T07:22:15.700
213.80994408868455,2.398237710471432e+22,3311020384390.216,65.07965590637374,2960487921716.1484,7.88891546971395e+20,7508.696789541671,0.0,31.317023411872707,36.02753101174639,141.2544946108822,9.925189948611791,72.3395692708041,-0.02706014798601819,2.356734795634313,-0.05025318322232474,2013-10-18T07:34:15.700
226.20864435017697,2.4567554530630198e+22,3310424722278.233,71.75713790021561,3025513659259.249,7.925841088792702e+20,7881.996225650931,0.0,32.19137399270749,35.53992886054501,143.88753292285563,9.734254751620067,73.94976425975291,-0.030573982914450622,2.4680579661991153,-0.05443451927494366,2013-10-18T07:46:15.700
208.22530934663527,2.126468977757816e+22,3001984599498.008,59.962122183990516,3172598816380.7993,7.468114605709996e+20,7492.762918186616,0.0,30.889326443581915,33.95902330689673,145.5500901202332,9.14412280844781,72.6619249462912,-0.02805901833598059,2.8424147591208264,-0.049337670398779815,2013-10-18T07:58:15.700
214.77431119102042,2.1413104700146936e+22,3092823037643.386,76.60590138333417,2929777597783.887,7.813665281930744e+20,7349.0375699379165,0.0,30.863329819312316,33.87159964386167,149.68622116134094,9.21331131811906,74.72751608449869,-0.034916089965056595,2.3498258829749687,-0.0598491198492858,2013-10-18T08:10:15.700
212.7051469414461,2.0535698468262283e+22,2973592455652.2305,83.40190997001848,2899073690003.1953,8.276277358146009e+20,7145.617292490738,0.0,30.000267232998343,33.175277450229025,140.72263516514985,8.7441955205166,71.8801070078098,-0.0385406238308773,2.565046670314477,-0.06510642943458658,2013-10-18T08:22:15.700
207.54110704749164,2.084745045554835e+22,2967471266815.796,75.00192119131559,3216674419855.0156,8.290267578575547e+20,7274.2631591348345,0.0,30.062918787200427,33.44889602831679,145.64553926816643,8.847306552048524,74.79562263108623,-0.034755292489024835,2.8540255450223593,-0.060491233799526443,2013-10-18T08:34:15.700
349.89073784798336,4.050530490813936e+22,5523300519531.828,69.31912010320292,2982619143592.6694,1.378840560712806e+21,7889.282095532594,0.0,30.553847431995486,32.82468768091263,138.47879464276306,15.260820569078804,75.88071981718723,-0.017930450104294598,1.379954746210497,-0.03326116397254731,2013-10-18T08:46:15.700
222.88177665453773,2.070547758849743e+22,2994188777628.9487,94.00725725020298,4016335263692.451,6.980469741851635e+20,8020.037333937868,0.0,28.995797816122575,32.3794180779316,144.87545559605906,8.509973430598995,76.09598231625775,-0.04835764261841717,2.2361156627960095,-0.07681991864087877,2013-10-18T08:58:15.700
212.23738071331584,2.0351424317242066e+22,2848601342143.456,93.3518615636652,3547842215582.5615,6.950562173459578e+20,8212.410536719093,0.0,30.09064382181055,32.435922034532844,145.47360523259096,8.075480285829876,76.97503508758861,-0.050027792906572985,2.475560033738586,-0.08097926726867731,2013-10-18T09:10:15.700
217.5304902574457,2.1099974092414605e+22,2755231024258.0107,73.33219840347083,2580198452137.35,6.556388366632735e+20,9269.546270383464,0.0,28.149521169380808,29.05272088589007,150.9782660381821,7.87262053724509,75.47809952191368,-0.0427842464430985,2.882602255636635,-0.0638259332177103,2013-10-18T09:22:15.700
211.8561108576798,2.1265947603126756e+22,2837536767624.796,67.41630455095844,2928669848280.0044,6.840509395858672e+20,8322.754715118828,0.0,28.26987628481172,29.313857598652522,148.00089150060424,8.167587424595608,71.6977053243561,-0.035039659330019984,2.9148683969559674,-0.058355576647817264,2013-10-18T09:34:15.700
226.11061529486977,2.098847084077552e+22,2904396508467.431,85.88881064303868,3088135360249.1074,6.567778459515017e+20,8487.672575536715,0.0,27.926392118116638,29.23301174495255,148.29393855922717,8.022082783447313,72.97106168645922,-0.0461271807964762,2.4004113013907147,-0.06680089147753122,2013-10-18T09:46:15.700
261.57449410771636,3.236241433659635e+22,3871030555473.109,88.60589715248324,3405615495048.2573,1.0882458177810668e+21,8388.45979012012,0.0,31.332132635001148,35.55310156431347,134.80785761671206,10.529094758209324,73.89410682458492,-0.030501169415656882,2.2425993106579005,-0.057783915952431694,2013-10-18T09:58:15.700
214.67134433203412,1.9780221812377446e+22,2739671551299.358,67.04858057325126,2597141478288.963,6.423653560035182e+20,8520.736820822944,0.0,29.08649403276354,29.88950183879157,153.16286171282513,7.18025785346977,77.58746969677702,-0.038357311540761586,2.845399368540926,-0.059081105841414815,2013-10-18T10:10:15.700
224.33582547894844,2.775157057718834e+22,3258342226167.2847,79.40219219077719,2789468327277.695,8.459192177388686e+20,8858.233457789162,0.0,33.06378444920905,35.473829849918346,141.64991252514827,8.485705001701021,78.7964571308483,-0.03365925908892632,2.264618437760179,-0.062389255882290155,2013-10-18T10:22:15.700
224.85069470889152,2.190652910273195e+22,2974413514714.0312,82.34258769345242,2911565502760.582,6.837085688757235e+20,8243.543015492476,0.0,27.271315257201227,29.19722361461262,143.24314768021304,7.829033209085331,68.94414138080495,-0.04115071848748247,2.3286510384227856,-0.06526855478249308,2013-10-18T10:34:15.700
244.40070212282586,2.3039960986492605e+22,3199953989529.494,86.13696013860313,3172732014506.6,7.462999077918743e+20,7556.093300642632,0.0,26.64472548180668,28.55652778506493,136.17030561217587,8.469599152622056,64.99954726474637,-0.03751609762134283,2.0740354191537804,-0.06195405214834313,2013-10-18T10:46:15.700
248.41127091129786,2.4637119083678393e+22,3594361326575.896,101.14796135121516,3692910100709.122,9.833916533801922e+20,6971.599815070045,0.0,30.81417445806208,32.086873626216104,132.97887900476837,9.350060056095804,65.90770645449692,-0.038011259433000814,1.6606373164223374,-0.07238602635501597,2013-10-18T10:58:15.600
241.80957716037994,2.2053843503683077e+22,2990505927180.1953,97.27370893351667,3596040379178.045,5.0534719454173e+20,9511.027773053736,0.0,26.86398348761317,26.55939051818438,151.07025706311921,7.717459321301806,76.60632443227513,-0.055712318976813675,2.027643478476783,-0.0704421429811013,2013-10-18T11:10:15.600
265.60085709188195,2.491280100482521e+22,3448447515726.262,103.20117679066875,4151198975432.8604,7.532514688741075e+20,7999.579181384774,0.0,26.49974828667972,28.548862155300757,142.1339010328851,8.947032386796291,67.77128695146348,-0.04400903061435768,1.5897332617909448,-0.06856779741210706,2013-10-18T11:22:15.600
256.6937054413163,2.538078687066807e+22,3430857783763.9624,99.2585013263569,3746301442326.046,7.103015295202907e+20,9166.140012963577,0.0,31.657141984320614,33.529706484438314,140.57638845964797,8.344417170981549,77.46087410949897,-0.047605995839979334,1.591307373934964,-0.07036036894469615,2013-10-18T11:34:15.600
214.99077575816142,2.3563532491234925e+22,3194006167599.513,59.58280046450073,2436304870850.375,8.479006903283396e+20,7903.355777434357,0.0,31.223220080027676,34.92396033027507,131.64639098633518,7.744817105561785,71.6734160404511,-0.026540222924053777,2.0787834079201613,-0.05220707052617628,2013-10-18T11:46:15.600
231.05063949269532,2.1225268647472547e+22,3195305889530.438,56.30081319529531,2366432641237.49,6.385617884873886e+20,6830.064323870447,0.0,27.655045559018603,29.97283901355725,140.05201504521736,8.320783725241295,64.37524347376873,-0.02406017657918603,1.937250746206728,-0.04472390309372295,2013-10-18T11:58:15.600
241.45926339458347,2.4032243573324255e+22,3521380836103.0737,48.25909309913006,2533232584760.542,8.852177903178264e+20,7144.0839300983835,0.0,29.074352429693498,33.22352946498496,131.84490180622737,8.41150568697099,66.40939456343476,-0.019052148874508512,1.9158478517615123,-0.03826530048563988,2013-10-18T12:10:15.600
252.64602085221665,2.6519073285148368e+22,3694217909963.8247,36.25832121785091,2498920289214.1113,9.203905723847587e+20,7473.248234226335,0.0,30.645415786674256,34.62728452451318,134.0188423565397,8.789369576187708,66.02253380871466,-0.013569730994704684,1.7916401777331215,-0.028905063544377507,2013-10-18T12:22:15.600
214.56396310635316,1.939209893414182e+22,2979002950041.841,49.185163676491946,1990214090860.0923,5.6085566903998815e+20,7140.341048232196,0.0,26.450320405165286,29.412258797153974,147.99315328021683,7.331739606061825,66.07693032942475,-0.024051424780680657,1.7290862514378682,-0.04268678800218423,2013-10-18T12:34:15.600
196.5472039765886,1.674258108174933e+22,2633980016566.962,34.47512771515528,1720885629655.0974,4.406962549507306e+20,7659.139712175531,0.0,26.331360790847587,27.41134242134094,151.07559013743978,6.322138033894162,70.8650488763998,-0.020944792050519613,1.5682954531723152,-0.034268318365061806,2013-10-18T12:46:15.600
257.9280875965017,2.2044191463401914e+22,4382058050118.5757,55.23495632650809,3331715268290.0664,9.609704597097229e+20,4850.667985330283,0.0,27.91408936873103,31.425686000590936,127.86689624924229,10.678541147288325,59.55353298269431,-0.016141132766367063,1.1002208602176697,-0.04090174014553598,2013-10-18T12:58:15.600
265.4013703699867,2.273291852934417e+22,4488394118729.083,66.47042034593514,3943876165439.8125,9.568896425474473e+20,5204.497010942423,0.0,27.37105551068945,29.62865810998625,131.7021905342195,10.878892885840335,60.75498235824099,-0.020209918013358207,0.9973294281634276,-0.048282227959609646,2013-10-18T13:10:15.600
95.63730611258597,8.58271633850548e+21,1732930370913.5278,9.852436230496956,533749821649.0182,3.587447659580856e+20,3576.4652733634202,0.0,27.69837391163322,29.78463031422684,121.59446794440802,5.042362612509561,54.012074363740965,0.005452372014663506,0.5659537090108029,0.01536155592372451,2013-10-18T13:22:15.600
136.7301934222626,1.188308054628626e+22,2251977585338.533,9.250940533435102,1135180163284.2444,3.553624960646442e+20,4908.285156122484,0.0,27.166323040159934,28.97582983788936,136.5579897814693,6.0756307425965135,59.88315484291491,-0.005074569683727429,1.0251243768166147,-0.011509035005128601,2013-10-18T13:34:15.500
110.6476205891183,9.298221533150577e+21,2474670595740.4556,34.20843539508092,2389800377962.523,6.692216216947573e+20,3545.0330116587784,0.0,30.82014484784064,35.50394434170936,114.97940786048365,5.671321767024072,58.0194346324075,-0.017320726782319454,0.7857755578115799,-0.06392610715677448,2013-10-18T13:46:15.500
7.926622754611988,9.105791625170424e+20,244410814944.09448,0.2562181737080802,136166127936.48116,1.3607898281223209e+20,1925.995051073449,0.0,31.733739279640364,40.76051679861173,101.96852031468029,0.6493786525023666,49.367305413490264,-0.0007197139710901129,0.4760120792953318,-0.004706349161860679,2013-10-18T13:58:15.500
17.762247170206763,2.7513797616415083e+21,613321705189.0443,0.2550282206273006,78642522060.18459,3.689205259161285e+20,2830.2633124944196,0.0,39.067316619223895,46.941032663765114,95.18557755589362,1.400412514215806,52.711072840686505,0.0003483992085072412,0.20587203659656472,0.002843434389763644,2013-10-18T14:10:15.500
8.107271001926057,6.980679810369487e+20,254362704914.8469,1.4120378581301098,232794355821.08588,1.186715067708047e+20,2172.050015884125,0.0,34.085541610466336,44.24924583066812,107.98890420511721,0.5754132268441852,57.483314039510454,0.005834867182355825,0.9609341868992641,0.04241569183884742,2013-10-18T14:22:15.500
11.573562344996573,1.0619263697582743e+21,365667755312.9745,0.6962141022491106,52877936340.90595,1.4009018804147097e+20,1899.327372882184,0.0,34.82947595748177,44.47702107021479,92.85576724734166,0.7437518323402084,47.55116889472851,0.001653715207242543,0.2406947269707293,0.012227853318193241,2013-10-18T14:34:15.500
2.847299374215958,4.9693387888539566e+20,116012336694.23093,1.4929273926455866,212599163303.9867,9.137728169008056e+19,3092.435721801346,0.0,48.3018745382377,62.0844152848677,115.9083135671248,0.30143587693572726,81.85214324727993,0.012338242914426336,-3.367140585328884,0.22761272211152522,2013-10-18T14:46:15.500
3.4472941536067148,4.6361798857861405e+20,121850450891.97795,1.5207308361769856,126673449109.29417,9.494042526307811e+19,2909.152408985033,0.0,43.284980544066265,52.48748758771057,135.5749501380759,0.3382577961037089,87.54148156981613,0.012672756968141546,1.9071762459575852,0.14783587027538056,2013-10-18T14:58:15.500
2.902709850774593,4.100431403489031e+20,112449543689.99532,1.1393369971882925,285200420591.2882,1.1807333902018188e+20,2412.1655560992367,0.0,43.78173436163763,52.37641988071183,132.76691033965383,0.23407550179683395,67.9956944494384,0.008901070290533535,-4.270178790937108,0.08385347951643013,2013-10-18T15:10:15.500
10.750241885238882,1.3869939892715203e+21,363664780734.62775,4.952374978003133,332981376676.0015,1.9464004735726368e+20,2785.0353664864897,0.0,39.16380923784334,49.458757514181656,109.79397980505009,0.852780973927341,60.07538678020677,0.013206333274675023,1.2710730019078056,0.0994540046355043,2013-10-18T15:22:15.500
13.880309013852266,1.872690599918846e+21,423264030382.88434,0.11437057687749609,91883867896.88554,2.5824032199188755e+20,3341.4967726728974,0.0,45.34620070797358,52.69693228328554,107.40456129780492,0.8675567648430904,63.65176799672549,0.00027102032435425614,0.4173030482781648,0.0021439966347712278,2013-10-18T15:34:15.500
144.91610337169473,1.5404383209141964e+22,2526813504508.489,17.834292927777064,231993106105.02957,3.535729148357826e+20,6807.100899361029,0.0,32.645701857696224,31.652745741332073,146.5268604411657,5.8689620767975414,73.61995376183158,-0.010466134347287008,0.2609389897808373,-0.022904280340739346,2013-10-18T15:46:15.500
0.6666688924782003,2.048813951890583e+20,45816348565.86567,0.09903068988673183,93324341794.14497,7.62314537592345e+19,2113.32937160309,0.0,53.11104279449523,60.72680190855052,86.13649434935527,0.05037807527753748,69.78373874072942,-0.001356584792968929,-2.450269594666166,-0.03984167342232597,2013-10-18T15:58:15.500
145.48955927759508,1.5360135525737175e+22,2605701509018.2847,9.827077572755314,711436646757.3893,4.387095408863871e+20,6432.69356625552,0.0,31.68227792467954,32.876892571225966,139.63614363975174,5.462365095137425,71.33625379910103,-0.005465560385292166,0.7583960162389969,-0.011910403287740097,2013-10-18T16:10:15.500
306.1631482977174,3.1274674355157992e+22,4270364091116.589,99.43462302499782,3482686211101.6016,5.507392711205589e+20,10225.54171218577,0.0,31.473096904160546,31.859906317308354,161.27038386591028,9.251155202615918,89.24064928142495,-0.04317612810464517,-0.39432974041823754,-0.06805490542536743,2013-10-18T16:22:15.500
277.723993655852,2.554419753319926e+22,3930785075189.0835,94.82574509560563,4093342808683.2173,4.637585235505239e+20,8851.563046133737,0.0,32.94961709802689,33.535494053199734,151.47448255240252,7.6190622625611235,87.7708956894887,-0.04363817077570439,-0.7975738915261121,-0.07840676013002461,2013-10-18T16:34:15.500
278.4574064410114,2.332704603513972e+22,4326641620447.5615,82.04543228923893,3332644375275.4443,5.618032769043761e+20,7154.771448019276,0.0,33.13302279455078,35.376612716644075,141.78821499507978,7.363824888558271,81.34948955200834,-0.03341972802005659,-0.2960043526729748,-0.076381195261422,2013-10-18T16:46:15.500
137.0439188252597,1.490411341227633e+22,2661671626418.7236,1.7741194317994828,1221863692577.6987,4.005083610953369e+20,5966.294695903814,0.0,32.5525439624989,34.51551814056891,136.12106300374285,4.927893321735498,69.04772526777371,-0.0009431788579476251,1.2451128516747523,-0.002360678479794421,2013-10-18T16:58:15.500
133.44805181704058,1.5421239600880233e+22,2867854915274.871,4.894848817561184,270843365412.188,5.245649487493315e+20,5031.192947853127,0.0,32.92248819776566,36.24141044229402,126.3682769806813,5.629932516438839,62.38871313247325,-0.0021208183784927137,0.22493767918705557,-0.006318260554912522,2013-10-18T17:10:15.400
121.35292153382345,1.4603656771297081e+22,2774074453076.214,1.8455976968152574,543685207643.641,3.788100118815077e+20,5102.720717154397,0.0,37.01094859602511,38.89498614582785,121.26298309435344,4.969648295651145,62.634478528861415,-0.0008564258453899106,-0.21480672175166132,-0.0027173104305503585,2013-10-18T17:22:15.400
389.53711621587155,4.727637359171323e+22,6277010261998.733,132.4143887689014,6077587519688.957,9.279031608626071e+20,10139.132394123442,0.0,35.08001396623776,38.37671062113234,148.44984015564165,10.761611381099756,88.15831390548153,-0.037714152312418515,-0.6603818792186931,-0.08350167407402986,2013-10-18T17:34:15.400
132.43778340801867,1.5733285024361838e+22,2954142848554.641,6.095597492255723,984491973932.2412,3.860388052595415e+20,5436.878850389118,0.0,36.96629132426678,39.260193269166564,127.1956717927687,5.0279840255588395,67.42868247732466,-0.0027974288628984504,0.12494330427417809,-0.009249049862558405,2013-10-18T17:46:15.400
125.27513819842159,1.5077464602641978e+22,2685345254246.5596,8.803117526491931,693200347247.6124,4.7394078597087547e+20,4885.1705723425885,0.0,35.71093603888035,40.62186476697647,120.56561906454145,5.219480118725316,62.56353427182844,-0.0037879163194887828,0.5717632199057859,-0.01290747817582106,2013-10-18T17:58:15.400
